-0.28516848832238995 -4.072806547496769 -0.04532328655033354 0.600902800820821 -2.8201916536294425 -0.043382957895300195 1.5343293003075205 0.0 0.7851223294439118 1.569044072338253 
-0.2879341116783488 -4.074164187058042 -0.044383693590947765 0.8642671249491558 -4.315656355779083 -0.043791846795473884 1.1772366615254313 2.039516 1.3275676896859507 0.05831846755359203 
-0.42339032827638745 -4.062034401245881 -0.061000205830092635 -1.2104856246838138 -4.090384180749186 -0.06290010291504632 0.7876056853683704 4.079033 0.6195190056266944 0.0008037099978860107 
-0.16556817033238838 -3.689096127737178 -0.12188121502533632 -1.5153707833919126 -3.6292640498897053 -0.12188121502533633 1.351128036775888 6.178534 1.8219670942223196 0.0035798775395460185 
-0.11234381010902406 -3.4488225099440637 -0.07001256471576117 0.1816105368529899 -3.6698953625717183 -0.07001256471576117 0.36780750980206045 8.238046 0.08640915809786408 0.04887320616892871 
-0.0804619522835773 -3.043475887787548 -0.04307904794354088 0.3603181800767147 -3.7990276432725834 -0.04568314314918679 0.8747260029861211 10.277562 0.19428712508355656 0.5708584552165189 
-0.10603752000558309 -2.6377053314512073 -0.13703086013136875 0.8321113255377812 -2.003673548732676 -0.13547543006568435 1.1323071835379244 12.31708 0.8801232563943472 0.4019963014972392 
-0.01590470301370798 -2.4110468533722096 -0.21979581351213795 0.7837166474631285 -3.146083804123055 -0.20445348810728278 1.08612781158918 14.356618 0.6393943041383997 0.5402793189691011 
0.04426980513014656 -2.2666578577338066 -0.21963938757796608 1.4456989035994092 -3.0278069562537415 -0.2084177856522881 1.5947888475325125 16.366182 1.96400351803637 0.5793479501777097 
0.03561048776015396 -1.863205791170682 -0.1942978481238989 -0.6728887058953992 -2.216835628214208 -0.1942978481238989 0.7918492085353117 18.395736 0.5019711074105689 0.1250540616474306 
0.040597576218288224 -1.518161488374783 -0.2119481212076224 -0.4013342720604001 -2.734845487028637 -0.21829406060381118 1.294458848748522 20.445287 0.19530375852301762 1.4803199525803314 
0.04317271391290993 -1.0876480758481433 -0.2006491165288723 -0.041196129601709944 -0.7105487579140553 -0.20064911652887232 0.3864220456215572 22.474838 0.0071181017559944154 0.1422038955863544 
0.03462198337639092 -0.8878995584401196 -0.17179957917465444 0.3723139121769748 -1.4410605354594865 -0.17179957917465444 0.6480917414024647 24.494393 0.1140358387770586 0.3059870664970206 
0.11820849699272161 -0.7220290965203744 -0.14239482524751362 0.3369126281679411 -0.5706736841213788 -0.14463741262375682 0.26596984388380884 26.583935 0.047831496993107604 0.022908460862470042 
0.06508409377189847 -0.5908452185384886 -0.07936791172860125 1.0787458466213569 -0.46640618501926295 -0.09800395586430063 1.0212713754203804 28.623485 1.0275101491898366 0.015485073063198962 
